,inicial_mat,inicial_pt,in_laboratorio_informatica,in_laboratorio_ciencias,in_quadra_esportes,in_cozinha,in_biblioteca,in_sala_leitura,in_internet,in_alimentacao,tp_atividade_complementar,tp_localizacao,num_proffundamental,num_matri_fund_total_geral,num_turmas_fund_total_geral,nu_salas_utilizadas,nu_funcionarios,num_matri_fund_1a4,matri/prof,matri/salas,com_escola_1,com_escola_2,rural,alimentacao_rural
180,223.1,216.81,0,0,0,1,0,0,1,1,0,2. Rural,35.0,0.0,0.0,6,25,0.0,0.0,0.0,3,2,1,1
181,223.24,212.82,1,0,1,1,0,1,1,1,1,1. Urbana,142.0,0.0,0.0,10,46,0.0,0.0,0.0,6,4,0,0
182,213.81,199.66,0,0,0,1,0,0,1,1,0,2. Rural,29.0,0.0,0.0,5,24,0.0,0.0,0.0,3,2,1,1
183,230.76,218.07,0,0,0,1,1,0,1,1,0,2. Rural,13.0,0.0,0.0,5,23,0.0,0.0,0.0,4,2,1,1
184,210.27,209.64,1,0,1,1,0,1,1,1,0,1. Urbana,63.0,0.0,0.0,11,43,0.0,0.0,0.0,6,4,0,0
185,259.34,242.78,1,0,1,1,0,0,1,1,1,1. Urbana,97.0,0.0,0.0,7,30,0.0,0.0,0.0,5,4,0,0
186,189.53,169.81,0,0,0,1,0,0,1,1,0,2. Rural,25.0,0.0,0.0,6,28,0.0,0.0,0.0,3,2,1,1
187,274.17,240.08,1,0,1,1,1,0,1,1,1,1. Urbana,34.0,0.0,0.0,5,34,0.0,0.0,0.0,6,4,0,0
188,219.4,200.77,0,0,0,1,0,0,1,1,0,1. Urbana,51.0,0.0,0.0,9,30,0.0,0.0,0.0,3,2,0,0
189,218.92,205.94,0,0,1,1,1,0,1,1,0,2. Rural,25.0,0.0,0.0,10,22,0.0,0.0,0.0,5,3,1,1
190,211.29,194.81,0,0,0,1,0,0,1,1,0,2. Rural,21.0,0.0,0.0,6,18,0.0,0.0,0.0,3,2,1,1
191,226.67,212.93,1,1,1,1,1,0,1,1,1,1. Urbana,79.0,0.0,0.0,19,89,0.0,0.0,0.0,7,5,0,0
192,213.46,202.74,0,0,1,1,1,0,1,1,1,2. Rural,47.0,0.0,0.0,9,34,0.0,0.0,0.0,5,3,1,1
193,195.55,168.99,0,0,1,1,0,0,0,1,1,2. Rural,49.0,0.0,0.0,9,38,0.0,0.0,0.0,3,2,1,1
194,204.73,195.38,0,0,0,1,1,0,1,1,1,2. Rural,43.0,0.0,0.0,6,46,0.0,0.0,0.0,4,2,1,1
195,248.08,214.1,1,0,1,1,1,0,1,1,0,1. Urbana,77.0,0.0,0.0,19,81,0.0,0.0,0.0,6,4,0,0
196,224.05,191.78,0,0,1,1,0,0,1,1,0,2. Rural,40.0,0.0,0.0,9,35,0.0,0.0,0.0,4,3,1,1
197,256.25,244.34,1,0,1,1,1,0,1,1,0,1. Urbana,82.0,0.0,0.0,13,55,0.0,0.0,0.0,6,4,0,0
198,214.23,204.97,0,0,1,1,0,0,0,1,0,2. Rural,38.0,0.0,0.0,6,24,0.0,0.0,0.0,3,2,1,1
199,202.24,183.98,0,0,1,1,0,0,1,1,0,1. Urbana,42.0,0.0,0.0,15,34,0.0,0.0,0.0,4,3,0,0
200,231.7,197.79,1,0,0,1,0,1,0,1,0,2. Rural,51.0,0.0,0.0,7,33,0.0,0.0,0.0,4,2,1,1
201,201.0,195.11,0,0,1,1,0,0,0,1,0,1. Urbana,42.0,0.0,0.0,10,28,0.0,0.0,0.0,3,2,0,0
202,206.46,192.9,0,0,1,1,1,0,1,1,0,1. Urbana,53.0,0.0,0.0,12,31,0.0,0.0,0.0,5,3,0,0
203,191.87,187.44,0,0,1,1,0,0,1,1,0,2. Rural,48.0,0.0,0.0,13,30,0.0,0.0,0.0,4,3,1,1
204,240.11,228.54,0,0,0,1,0,0,0,1,0,2. Rural,75.0,0.0,0.0,10,42,0.0,0.0,0.0,2,1,1,1
205,222.38,214.3,1,0,1,1,0,0,1,1,1,1. Urbana,53.0,0.0,0.0,10,52,0.0,0.0,0.0,5,4,0,0
206,213.59,206.24,0,0,0,1,0,0,1,1,0,2. Rural,33.0,0.0,0.0,7,19,0.0,0.0,0.0,3,2,1,1
207,229.0,237.8,1,0,1,1,1,1,1,1,1,1. Urbana,44.0,0.0,0.0,8,39,0.0,0.0,0.0,7,4,0,0
208,221.41,208.25,0,0,1,1,0,0,0,1,0,2. Rural,41.0,0.0,0.0,17,32,0.0,0.0,0.0,3,2,1,1
209,220.0,210.38,0,0,0,1,0,0,0,1,0,2. Rural,37.0,0.0,0.0,8,20,0.0,0.0,0.0,2,1,1,1
210,199.07,200.95,1,0,1,1,1,0,0,1,0,2. Rural,38.0,0.0,0.0,8,22,0.0,0.0,0.0,5,3,1,1
211,254.97,239.75,0,0,1,1,0,0,1,1,1,1. Urbana,95.0,0.0,0.0,9,51,0.0,0.0,0.0,4,3,0,0
212,230.68,210.73,1,0,1,1,1,0,1,1,1,1. Urbana,103.0,0.0,0.0,10,64,0.0,0.0,0.0,6,4,0,0
213,217.66,207.13,0,0,1,1,0,0,1,1,1,1. Urbana,88.0,0.0,0.0,8,69,0.0,0.0,0.0,4,3,0,0
214,236.9,225.79,0,0,1,1,1,0,1,1,1,1. Urbana,30.0,0.0,0.0,9,49,0.0,0.0,0.0,5,3,0,0
215,218.61,194.79,0,0,0,1,0,0,1,1,0,2. Rural,37.0,0.0,0.0,10,19,0.0,0.0,0.0,3,2,1,1
216,242.15,233.23,1,0,1,1,1,1,1,1,1,1. Urbana,70.0,0.0,0.0,9,52,0.0,0.0,0.0,7,4,0,0
217,224.03,189.99,0,0,0,1,0,0,0,1,0,2. Rural,37.0,0.0,0.0,7,18,0.0,0.0,0.0,2,1,1,1
218,199.18,187.62,0,0,0,1,1,0,0,1,0,2. Rural,33.0,0.0,0.0,5,16,0.0,0.0,0.0,3,1,1,1
219,214.2,205.78,0,0,1,1,0,0,1,1,1,1. Urbana,12.0,0.0,0.0,9,29,0.0,0.0,0.0,4,3,0,0
220,200.85,197.6,0,0,0,1,1,0,0,1,0,2. Rural,29.0,0.0,0.0,10,19,0.0,0.0,0.0,3,1,1,1
221,236.72,225.22,1,0,1,1,0,0,0,1,0,2. Rural,41.0,0.0,0.0,7,22,0.0,0.0,0.0,4,3,1,1
222,250.39,226.92,1,0,1,1,0,0,1,1,1,1. Urbana,34.0,0.0,0.0,20,45,0.0,0.0,0.0,5,4,0,0
223,242.08,212.71,1,0,1,1,1,1,1,1,0,2. Rural,42.0,0.0,0.0,11,29,0.0,0.0,0.0,7,4,1,1
224,254.17,242.44,0,0,1,1,1,1,1,1,1,1. Urbana,144.0,0.0,0.0,22,82,0.0,0.0,0.0,6,3,0,0
225,240.87,233.69,1,1,1,1,1,0,1,1,0,1. Urbana,183.0,0.0,0.0,17,82,0.0,0.0,0.0,7,5,0,0
226,239.06,229.61,0,0,0,1,1,0,1,1,0,1. Urbana,22.0,0.0,0.0,15,49,0.0,0.0,0.0,4,2,0,0
227,223.62,214.29,1,0,0,1,0,0,1,1,0,1. Urbana,48.0,0.0,0.0,11,34,0.0,0.0,0.0,4,3,0,0
228,203.49,191.89,1,0,1,1,1,0,1,1,0,2. Rural,36.0,0.0,0.0,11,26,0.0,0.0,0.0,6,4,1,1
229,232.0,221.74,1,1,1,1,1,0,1,1,1,1. Urbana,116.0,0.0,0.0,14,60,0.0,0.0,0.0,7,5,0,0
230,241.66,234.26,0,0,1,1,1,0,1,1,0,1. Urbana,134.0,0.0,0.0,17,61,0.0,0.0,0.0,5,3,0,0
231,233.41,227.84,0,0,1,1,1,1,1,1,0,2. Rural,35.0,0.0,0.0,6,33,0.0,0.0,0.0,6,3,1,1
232,182.24,170.21,0,0,1,1,1,0,1,1,1,2. Rural,34.0,0.0,0.0,7,21,0.0,0.0,0.0,5,3,1,1
233,198.41,179.16,1,0,1,1,1,0,1,1,0,2. Rural,74.0,0.0,0.0,10,33,0.0,0.0,0.0,6,4,1,1
234,201.24,182.09,0,0,1,1,1,0,1,1,1,1. Urbana,20.0,0.0,0.0,8,35,0.0,0.0,0.0,5,3,0,0
235,232.08,215.7,1,0,1,1,0,0,1,1,0,2. Rural,118.0,0.0,0.0,16,64,0.0,0.0,0.0,5,4,1,1
236,245.7,230.61,0,0,1,1,1,0,1,1,0,1. Urbana,24.0,0.0,0.0,8,48,0.0,0.0,0.0,5,3,0,0
237,243.6,231.09,0,0,1,1,1,0,1,1,1,1. Urbana,86.0,0.0,0.0,24,73,0.0,0.0,0.0,5,3,0,0
238,254.2,242.94,1,0,0,1,1,0,1,1,0,1. Urbana,34.0,0.0,0.0,8,40,0.0,0.0,0.0,5,3,0,0
239,236.44,243.06,1,1,1,1,1,1,1,1,0,1. Urbana,124.0,0.0,0.0,15,78,0.0,0.0,0.0,8,5,0,0
240,232.04,209.11,1,0,1,1,1,0,1,1,1,1. Urbana,184.0,0.0,0.0,16,90,0.0,0.0,0.0,6,4,0,0
241,257.62,236.4,1,0,1,1,1,0,1,1,1,1. Urbana,89.0,0.0,0.0,13,55,0.0,0.0,0.0,6,4,0,0
242,248.74,249.43,1,1,1,1,1,0,1,1,0,1. Urbana,171.0,0.0,0.0,21,93,0.0,0.0,0.0,7,5,0,0
243,232.03,237.78,0,0,1,1,0,0,1,1,0,2. Rural,74.0,0.0,0.0,11,59,0.0,0.0,0.0,4,3,1,1
244,232.35,227.32,1,0,1,1,1,0,1,1,0,1. Urbana,110.0,0.0,0.0,16,58,0.0,0.0,0.0,6,4,0,0
245,229.09,183.07,0,0,1,1,1,0,1,1,1,2. Rural,21.0,0.0,0.0,7,13,0.0,0.0,0.0,5,3,1,1
246,275.01,244.54,0,1,1,1,0,0,1,1,1,1. Urbana,90.0,0.0,0.0,16,94,0.0,0.0,0.0,5,4,0,0
247,214.28,211.65,1,0,1,1,0,1,1,1,1,2. Rural,36.0,0.0,0.0,10,21,0.0,0.0,0.0,6,4,1,1
248,262.93,248.94,1,0,1,1,1,0,1,1,0,1. Urbana,141.0,0.0,0.0,12,42,0.0,0.0,0.0,6,4,0,0
249,229.3,216.62,1,0,1,1,1,0,1,1,0,1. Urbana,51.0,0.0,0.0,10,48,0.0,0.0,0.0,6,4,0,0
250,219.64,215.47,1,0,1,1,1,0,1,1,0,1. Urbana,53.0,0.0,0.0,2,39,0.0,0.0,0.0,6,4,0,0
251,202.26,191.46,0,0,0,1,0,0,0,1,0,2. Rural,31.0,0.0,0.0,6,25,0.0,0.0,0.0,2,1,1,1
252,213.35,220.21,1,0,1,1,0,0,1,1,0,1. Urbana,107.0,0.0,0.0,13,66,0.0,0.0,0.0,5,4,0,0
253,224.16,207.32,1,0,1,1,1,1,1,1,0,2. Rural,25.0,0.0,0.0,10,19,0.0,0.0,0.0,7,4,1,1
254,241.08,221.68,0,0,1,1,0,1,1,1,0,1. Urbana,52.0,0.0,0.0,11,47,0.0,0.0,0.0,5,3,0,0
255,250.01,237.14,0,0,1,1,0,0,1,1,1,1. Urbana,42.0,0.0,0.0,14,54,0.0,0.0,0.0,4,3,0,0
256,192.17,186.67,0,0,1,1,0,1,0,1,0,2. Rural,14.0,0.0,0.0,8,23,0.0,0.0,0.0,4,2,1,1
257,223.84,224.15,1,0,1,1,0,0,1,1,1,1. Urbana,8.0,0.0,0.0,4,32,0.0,0.0,0.0,5,4,0,0
258,208.96,205.63,0,0,0,1,0,0,1,1,0,2. Rural,1.0,0.0,0.0,1,8,0.0,0.0,0.0,3,2,1,1
259,242.0,234.7,0,0,1,1,0,1,1,1,0,1. Urbana,32.0,0.0,0.0,2,46,0.0,0.0,0.0,5,3,0,0
260,232.85,229.34,1,0,1,1,1,0,1,1,0,1. Urbana,133.0,0.0,0.0,11,57,0.0,0.0,0.0,6,4,0,0
261,247.84,239.14,1,0,1,1,1,0,1,1,0,1. Urbana,63.0,0.0,0.0,5,41,0.0,0.0,0.0,6,4,0,0
262,219.4,213.31,0,0,1,1,1,0,1,1,0,1. Urbana,36.0,0.0,0.0,19,71,0.0,0.0,0.0,5,3,0,0
263,211.48,201.64,0,0,1,1,0,0,1,1,1,1. Urbana,22.0,0.0,0.0,11,77,0.0,0.0,0.0,4,3,0,0
264,210.76,213.87,0,0,0,1,0,0,1,1,0,2. Rural,29.0,0.0,0.0,10,31,0.0,0.0,0.0,3,2,1,1
265,226.03,198.69,0,0,0,0,0,0,1,1,0,1. Urbana,5.0,0.0,0.0,6,10,0.0,0.0,0.0,2,1,0,0
266,243.38,216.46,0,0,0,0,0,0,1,1,0,1. Urbana,5.0,0.0,0.0,6,10,0.0,0.0,0.0,2,1,0,0
267,274.73,253.09,0,0,1,1,0,0,1,1,1,1. Urbana,26.0,0.0,0.0,12,54,0.0,0.0,0.0,4,3,0,0
268,229.65,228.48,0,0,0,1,0,0,1,1,0,1. Urbana,5.0,0.0,0.0,6,15,0.0,0.0,0.0,3,2,0,0
269,226.65,213.03,0,0,1,1,0,0,1,1,0,1. Urbana,22.0,0.0,0.0,8,31,0.0,0.0,0.0,4,3,0,0
270,232.55,225.1,0,0,1,1,1,1,1,1,0,1. Urbana,32.0,0.0,0.0,11,39,0.0,0.0,0.0,6,3,0,0
271,244.43,232.91,0,0,1,1,1,0,1,1,0,1. Urbana,34.0,0.0,0.0,13,51,0.0,0.0,0.0,5,3,0,0
272,235.32,219.59,1,0,0,1,0,0,1,1,0,2. Rural,22.0,0.0,0.0,12,21,0.0,0.0,0.0,4,3,1,1
273,227.2,183.28,1,0,1,1,0,1,1,1,0,2. Rural,21.0,0.0,0.0,10,18,0.0,0.0,0.0,6,4,1,1
274,253.58,243.43,0,0,1,1,0,0,1,1,0,1. Urbana,26.0,0.0,0.0,9,44,0.0,0.0,0.0,4,3,0,0
275,228.32,213.35,0,0,1,1,0,1,1,1,0,1. Urbana,20.0,0.0,0.0,5,35,0.0,0.0,0.0,5,3,0,0
276,218.51,212.43,0,0,1,1,1,0,1,1,0,1. Urbana,24.0,0.0,0.0,8,38,0.0,0.0,0.0,5,3,0,0
277,200.5,201.36,1,1,1,1,1,0,1,1,0,2. Rural,46.0,0.0,0.0,10,47,0.0,0.0,0.0,7,5,1,1
278,215.77,212.76,0,0,1,0,0,0,1,1,0,2. Rural,31.0,0.0,0.0,8,29,0.0,0.0,0.0,3,2,1,1
279,213.5,197.07,0,0,1,1,0,0,1,1,0,2. Rural,78.0,0.0,0.0,12,41,0.0,0.0,0.0,4,3,1,1
280,227.8,201.88,1,0,1,1,1,0,1,1,1,1. Urbana,108.0,0.0,0.0,5,66,0.0,0.0,0.0,6,4,0,0
281,236.86,225.26,0,0,0,1,0,0,1,1,0,1. Urbana,12.0,0.0,0.0,7,34,0.0,0.0,0.0,3,2,0,0
282,228.28,224.68,1,0,1,1,1,0,1,1,0,1. Urbana,13.0,0.0,0.0,7,46,0.0,0.0,0.0,6,4,0,0
283,200.28,194.08,1,0,0,1,0,1,1,1,1,1. Urbana,63.0,0.0,0.0,16,85,0.0,0.0,0.0,5,3,0,0
284,199.91,193.19,1,0,0,1,0,1,1,1,0,1. Urbana,22.0,0.0,0.0,6,28,0.0,0.0,0.0,5,3,0,0
285,197.83,201.6,0,0,0,1,0,1,1,1,0,1. Urbana,16.0,0.0,0.0,5,18,0.0,0.0,0.0,4,2,0,0
286,213.17,202.04,1,0,1,1,0,0,1,1,0,1. Urbana,40.0,0.0,0.0,12,67,0.0,0.0,0.0,5,4,0,0
287,207.75,202.57,0,0,0,1,0,0,1,1,1,1. Urbana,18.0,0.0,0.0,6,25,0.0,0.0,0.0,3,2,0,0
288,221.81,206.62,0,0,0,1,0,1,1,1,0,1. Urbana,10.0,0.0,0.0,6,20,0.0,0.0,0.0,4,2,0,0
289,218.09,210.65,1,0,1,1,0,0,1,1,1,1. Urbana,42.0,0.0,0.0,11,64,0.0,0.0,0.0,5,4,0,0
290,213.6,212.01,0,0,0,1,0,0,1,1,1,2. Rural,33.0,0.0,0.0,12,53,0.0,0.0,0.0,3,2,1,1
291,216.87,209.45,1,0,1,1,1,1,1,1,1,1. Urbana,147.0,0.0,0.0,13,58,0.0,0.0,0.0,7,4,0,0
292,232.57,221.03,1,0,1,1,0,0,1,1,0,1. Urbana,15.0,0.0,0.0,10,35,0.0,0.0,0.0,5,4,0,0
293,193.67,180.86,1,0,0,1,1,0,0,1,1,2. Rural,55.0,0.0,0.0,8,37,0.0,0.0,0.0,4,2,1,1
294,176.88,171.49,0,0,0,1,1,0,0,1,0,2. Rural,32.0,0.0,0.0,9,22,0.0,0.0,0.0,3,1,1,1
295,217.95,203.37,1,0,0,1,0,0,1,1,0,1. Urbana,34.0,0.0,0.0,10,36,0.0,0.0,0.0,4,3,0,0
296,225.86,215.55,1,0,1,1,0,0,1,1,0,1. Urbana,15.0,0.0,0.0,9,41,0.0,0.0,0.0,5,4,0,0
297,206.08,197.81,1,0,1,1,1,0,1,1,1,1. Urbana,76.0,0.0,0.0,11,49,0.0,0.0,0.0,6,4,0,0
298,222.71,200.55,0,0,1,1,0,0,1,1,0,1. Urbana,138.0,0.0,0.0,18,67,0.0,0.0,0.0,4,3,0,0
299,191.62,182.43,0,0,0,1,0,0,1,1,0,2. Rural,28.0,0.0,0.0,10,38,0.0,0.0,0.0,3,2,1,1
300,190.32,182.34,1,0,0,1,0,1,1,1,0,1. Urbana,172.0,0.0,0.0,16,68,0.0,0.0,0.0,5,3,0,0
301,216.16,198.65,0,0,1,1,0,0,1,1,0,1. Urbana,14.0,0.0,0.0,8,31,0.0,0.0,0.0,4,3,0,0
302,253.94,230.53,1,0,1,1,1,0,1,1,0,1. Urbana,56.0,0.0,0.0,15,47,0.0,0.0,0.0,6,4,0,0
303,213.89,197.99,0,0,0,1,0,0,1,1,0,2. Rural,32.0,0.0,0.0,10,35,0.0,0.0,0.0,3,2,1,1
304,240.81,218.16,0,0,1,1,0,0,1,1,0,1. Urbana,44.0,0.0,0.0,14,47,0.0,0.0,0.0,4,3,0,0
305,235.47,228.37,1,0,0,1,0,1,1,1,1,1. Urbana,28.0,0.0,0.0,7,41,0.0,0.0,0.0,5,3,0,0
306,196.98,186.43,1,0,0,1,1,0,0,1,0,2. Rural,38.0,0.0,0.0,10,33,0.0,0.0,0.0,4,2,1,1
307,244.63,221.78,1,0,0,1,0,0,1,1,1,1. Urbana,13.0,0.0,0.0,10,35,0.0,0.0,0.0,4,3,0,0
308,209.47,195.32,0,0,1,1,0,0,1,1,1,2. Rural,49.0,0.0,0.0,16,57,0.0,0.0,0.0,4,3,1,1
309,207.37,204.86,1,0,1,1,1,0,1,1,1,1. Urbana,75.0,0.0,0.0,22,77,0.0,0.0,0.0,6,4,0,0
310,223.43,212.25,1,0,1,1,0,0,1,1,0,1. Urbana,109.0,0.0,0.0,13,61,0.0,0.0,0.0,5,4,0,0
311,200.77,192.17,0,0,0,1,0,0,1,1,1,1. Urbana,12.0,0.0,0.0,14,55,0.0,0.0,0.0,3,2,0,0
312,236.62,222.31,0,0,1,1,0,0,1,1,1,1. Urbana,54.0,0.0,0.0,13,39,0.0,0.0,0.0,4,3,0,0
313,208.02,183.65,0,0,1,1,0,1,1,1,0,2. Rural,33.0,0.0,0.0,14,43,0.0,0.0,0.0,5,3,1,1
314,202.08,182.24,0,0,1,1,1,0,1,1,0,2. Rural,41.0,0.0,0.0,13,34,0.0,0.0,0.0,5,3,1,1
315,206.23,197.66,0,0,1,1,0,0,1,1,1,1. Urbana,37.0,0.0,0.0,13,60,0.0,0.0,0.0,4,3,0,0
316,191.73,178.56,0,0,1,1,0,0,1,1,0,2. Rural,84.0,0.0,0.0,17,49,0.0,0.0,0.0,4,3,1,1
317,208.49,196.58,0,0,0,1,1,0,1,1,0,2. Rural,82.0,0.0,0.0,13,40,0.0,0.0,0.0,4,2,1,1
318,209.81,203.47,0,0,1,1,0,1,1,1,0,2. Rural,32.0,0.0,0.0,12,50,0.0,0.0,0.0,5,3,1,1
319,233.88,224.46,0,0,1,1,0,0,1,1,0,1. Urbana,26.0,0.0,0.0,7,33,0.0,0.0,0.0,4,3,0,0
320,206.97,188.06,1,0,0,1,0,0,1,1,0,1. Urbana,12.0,0.0,0.0,9,37,0.0,0.0,0.0,4,3,0,0
321,232.88,219.5,1,0,1,1,0,0,1,1,0,1. Urbana,14.0,0.0,0.0,7,46,0.0,0.0,0.0,5,4,0,0
322,245.89,223.35,1,0,1,1,1,0,0,1,1,2. Rural,45.0,0.0,0.0,7,40,0.0,0.0,0.0,5,3,1,1
323,217.77,211.12,0,0,0,1,0,0,1,1,0,1. Urbana,8.0,0.0,0.0,6,18,0.0,0.0,0.0,3,2,0,0
324,222.2,213.91,0,0,0,1,0,0,1,1,1,1. Urbana,22.0,0.0,0.0,12,65,0.0,0.0,0.0,3,2,0,0
325,239.45,221.52,0,0,1,1,1,0,1,1,0,2. Rural,29.0,0.0,0.0,6,19,0.0,0.0,0.0,5,3,1,1
326,210.15,201.89,1,0,1,1,1,0,1,1,0,1. Urbana,44.0,0.0,0.0,15,71,0.0,0.0,0.0,6,4,0,0
327,209.52,197.81,0,0,0,1,0,0,1,1,0,2. Rural,6.0,0.0,0.0,8,24,0.0,0.0,0.0,3,2,1,1
328,228.73,224.82,1,0,1,1,1,0,1,1,0,2. Rural,42.0,0.0,0.0,8,26,0.0,0.0,0.0,6,4,1,1
329,251.67,224.84,0,0,1,1,0,1,1,1,1,1. Urbana,109.0,0.0,0.0,14,42,0.0,0.0,0.0,5,3,0,0
330,291.22,259.67,1,0,1,1,0,1,1,1,1,1. Urbana,54.0,0.0,0.0,16,76,0.0,0.0,0.0,6,4,0,0
331,176.23,166.27,0,0,1,1,0,0,0,1,0,2. Rural,30.0,0.0,0.0,9,22,0.0,0.0,0.0,3,2,1,1
332,190.92,190.75,0,0,0,1,0,0,1,1,0,2. Rural,54.0,0.0,0.0,23,48,0.0,0.0,0.0,3,2,1,1
333,175.26,161.72,0,0,0,1,0,0,0,1,1,2. Rural,57.0,0.0,0.0,12,44,0.0,0.0,0.0,2,1,1,1
334,228.09,215.35,1,0,0,1,0,0,1,1,0,1. Urbana,14.0,0.0,0.0,9,22,0.0,0.0,0.0,4,3,0,0
335,205.31,193.83,1,0,1,1,0,0,1,1,1,1. Urbana,127.0,0.0,0.0,13,41,0.0,0.0,0.0,5,4,0,0
336,193.27,180.85,1,0,0,1,0,1,1,1,0,1. Urbana,11.0,0.0,0.0,7,20,0.0,0.0,0.0,5,3,0,0
337,216.58,209.07,1,0,1,1,1,1,1,1,0,1. Urbana,10.0,0.0,0.0,7,36,0.0,0.0,0.0,7,4,0,0
338,216.31,221.94,1,0,0,1,1,1,1,1,0,1. Urbana,33.0,0.0,0.0,13,67,0.0,0.0,0.0,6,3,0,0
339,203.86,191.83,0,0,1,1,1,0,1,1,0,1. Urbana,60.0,0.0,0.0,15,58,0.0,0.0,0.0,5,3,0,0
340,222.34,211.73,1,0,0,1,0,0,1,1,1,2. Rural,32.0,0.0,0.0,7,15,0.0,0.0,0.0,4,3,1,1
341,207.6,188.14,0,0,0,1,1,0,1,1,1,1. Urbana,12.0,0.0,0.0,10,42,0.0,0.0,0.0,4,2,0,0
342,202.79,186.9,1,0,0,1,1,0,1,1,0,2. Rural,43.0,0.0,0.0,12,37,0.0,0.0,0.0,5,3,1,1
343,241.57,226.89,1,0,1,1,1,0,0,1,0,2. Rural,34.0,0.0,0.0,10,21,0.0,0.0,0.0,5,3,1,1
344,203.91,187.61,1,0,1,1,1,0,1,1,0,1. Urbana,70.0,0.0,0.0,7,43,0.0,0.0,0.0,6,4,0,0
345,232.77,198.84,0,0,0,1,0,0,0,1,0,2. Rural,25.0,0.0,0.0,8,18,0.0,0.0,0.0,2,1,1,1
346,210.76,205.77,0,0,0,1,0,0,0,1,0,1. Urbana,86.0,0.0,0.0,25,85,0.0,0.0,0.0,2,1,0,0
347,234.72,210.26,0,0,0,1,0,1,1,1,0,2. Rural,15.0,0.0,0.0,12,28,0.0,0.0,0.0,4,2,1,1
348,233.92,229.52,0,0,1,1,0,0,1,1,1,2. Rural,12.0,0.0,0.0,6,20,0.0,0.0,0.0,4,3,1,1
349,222.39,198.87,0,0,0,1,1,0,1,1,0,1. Urbana,40.0,0.0,0.0,11,70,0.0,0.0,0.0,4,2,0,0
350,208.85,202.35,1,0,0,1,0,0,1,1,0,1. Urbana,9.0,0.0,0.0,6,36,0.0,0.0,0.0,4,3,0,0
351,219.04,201.94,1,0,1,1,0,0,1,1,0,1. Urbana,17.0,0.0,0.0,11,45,0.0,0.0,0.0,5,4,0,0
352,197.82,190.18,1,0,0,1,1,0,0,1,0,2. Rural,40.0,0.0,0.0,8,25,0.0,0.0,0.0,4,2,1,1
353,218.55,202.47,0,0,0,1,1,0,1,1,0,2. Rural,67.0,0.0,0.0,9,32,0.0,0.0,0.0,4,2,1,1
354,191.87,177.53,0,0,0,1,0,0,0,1,0,2. Rural,51.0,0.0,0.0,14,23,0.0,0.0,0.0,2,1,1,1
355,244.14,231.07,1,0,1,1,1,0,1,1,1,1. Urbana,32.0,0.0,0.0,10,43,0.0,0.0,0.0,6,4,0,0
356,240.65,229.12,1,0,1,1,1,0,1,1,0,1. Urbana,10.0,0.0,0.0,7,26,0.0,0.0,0.0,6,4,0,0
357,232.85,226.53,1,0,1,1,1,0,1,1,0,2. Rural,45.0,0.0,0.0,11,34,0.0,0.0,0.0,6,4,1,1
358,245.33,220.97,1,0,1,1,1,0,1,1,0,1. Urbana,16.0,0.0,0.0,7,34,0.0,0.0,0.0,6,4,0,0
359,223.03,215.23,1,0,1,1,1,0,1,1,0,2. Rural,100.0,0.0,0.0,14,51,0.0,0.0,0.0,6,4,1,1
360,191.52,189.82,1,0,1,1,1,1,1,1,0,1. Urbana,60.0,0.0,0.0,25,95,0.0,0.0,0.0,7,4,0,0
361,232.29,222.1,1,0,1,1,0,0,1,1,1,1. Urbana,32.0,0.0,0.0,8,41,0.0,0.0,0.0,5,4,0,0
362,213.41,198.53,0,0,0,1,0,0,1,1,1,1. Urbana,14.0,0.0,0.0,9,30,0.0,0.0,0.0,3,2,0,0
363,214.14,195.96,1,0,0,1,1,0,1,1,0,1. Urbana,11.0,0.0,0.0,6,28,0.0,0.0,0.0,5,3,0,0
364,224.2,209.95,0,0,0,1,1,1,1,1,0,1. Urbana,22.0,0.0,0.0,17,84,0.0,0.0,0.0,5,2,0,0
365,191.63,169.98,0,0,1,1,0,0,0,1,0,2. Rural,38.0,0.0,0.0,7,31,0.0,0.0,0.0,3,2,1,1
366,197.91,164.84,0,0,0,1,0,0,0,1,0,2. Rural,32.0,0.0,0.0,12,28,0.0,0.0,0.0,2,1,1,1
367,231.72,206.82,0,0,1,1,0,1,1,1,0,2. Rural,30.0,0.0,0.0,8,28,0.0,0.0,0.0,5,3,1,1
368,241.04,221.51,1,0,1,1,1,0,1,1,0,2. Rural,52.0,0.0,0.0,12,41,0.0,0.0,0.0,6,4,1,1
369,203.21,195.44,0,0,1,1,1,0,1,1,0,2. Rural,109.0,0.0,0.0,28,97,0.0,0.0,0.0,5,3,1,1
370,223.06,218.25,0,0,1,1,1,0,1,1,0,1. Urbana,16.0,0.0,0.0,8,41,0.0,0.0,0.0,5,3,0,0
371,234.81,214.75,1,0,0,1,1,0,1,1,0,1. Urbana,54.0,0.0,0.0,11,45,0.0,0.0,0.0,5,3,0,0
372,221.51,206.35,1,0,1,1,0,0,1,1,0,1. Urbana,69.0,0.0,0.0,14,61,0.0,0.0,0.0,5,4,0,0
373,206.88,190.82,0,0,1,1,1,1,1,1,0,2. Rural,58.0,0.0,0.0,14,28,0.0,0.0,0.0,6,3,1,1
374,203.36,199.21,0,0,0,1,0,1,1,1,1,2. Rural,61.0,0.0,0.0,24,43,0.0,0.0,0.0,4,2,1,1
