,final_mat,final_pt,in_laboratorio_informatica,in_laboratorio_ciencias,in_quadra_esportes,in_cozinha,in_biblioteca,in_sala_leitura,in_internet,in_alimentacao,tp_atividade_complementar,tp_localizacao,num_proffundamental,num_matri_fund_total_geral,num_turmas_fund_total_geral,nu_salas_utilizadas,nu_funcionarios,num_matri_fund_5a8,rural
15415,246.35,252.27,1,0,1,1,1,1,1,1,1,1. Urbana,167.0,0.0,0.0,12,104,0.0,0
15416,234.34,249.06,0,0,1,1,0,0,0,1,1,1. Urbana,54.0,0.0,0.0,8,60,0.0,0
15417,261.9,278.07,0,0,1,1,0,1,1,1,1,2. Rural,64.0,0.0,0.0,10,45,0.0,1
15418,344.03,317.97,0,1,1,1,1,1,0,1,0,1. Urbana,210.0,0.0,0.0,75,570,0.0,0
15419,261.68,270.56,1,0,0,1,0,0,1,1,0,1. Urbana,98.0,0.0,0.0,13,80,0.0,0
15420,242.47,244.87,1,1,1,1,0,1,1,1,0,1. Urbana,127.0,0.0,0.0,13,98,0.0,0
15421,271.19,288.12,1,0,1,1,1,1,1,1,1,1. Urbana,120.0,0.0,0.0,11,77,0.0,0
15422,261.01,258.28,1,1,0,0,1,1,1,1,0,1. Urbana,198.0,0.0,0.0,13,103,0.0,0
15423,241.44,240.61,1,0,0,1,0,1,0,1,0,1. Urbana,121.0,0.0,0.0,18,114,0.0,0
15424,246.68,250.52,0,0,1,1,1,1,1,1,1,1. Urbana,102.0,0.0,0.0,10,56,0.0,0
15425,216.07,219.47,1,0,0,1,1,1,0,1,1,1. Urbana,111.0,0.0,0.0,12,96,0.0,0
15426,232.42,242.94,0,0,0,1,0,0,1,1,1,2. Rural,58.0,0.0,0.0,8,62,0.0,1
15427,253.73,260.39,1,0,1,1,0,1,1,1,1,1. Urbana,109.0,0.0,0.0,10,45,0.0,0
15428,258.83,265.59,1,0,0,1,0,1,0,1,0,1. Urbana,188.0,0.0,0.0,12,103,0.0,0
15429,259.85,259.59,1,1,1,1,1,0,1,1,1,1. Urbana,135.0,0.0,0.0,20,86,0.0,0
15430,250.36,266.23,1,0,1,1,0,1,1,1,1,1. Urbana,92.0,0.0,0.0,20,92,0.0,0
15431,249.58,247.92,1,0,1,1,1,0,1,1,1,1. Urbana,90.0,0.0,0.0,23,107,0.0,0
15432,253.37,235.48,1,0,0,1,0,1,1,1,0,1. Urbana,45.0,0.0,0.0,10,41,0.0,0
15433,249.06,236.77,1,0,1,1,0,1,0,1,0,2. Rural,65.0,0.0,0.0,7,47,0.0,1
15434,338.45,327.82,1,0,1,1,1,0,1,1,0,1. Urbana,66.0,0.0,0.0,4,26,0.0,0
15435,267.32,261.77,1,0,1,1,1,0,1,1,1,1. Urbana,108.0,0.0,0.0,12,110,0.0,0
15436,271.46,272.42,1,0,0,1,1,0,1,1,0,1. Urbana,118.0,0.0,0.0,12,84,0.0,0
15437,236.67,248.32,1,0,1,1,0,1,1,1,1,1. Urbana,69.0,0.0,0.0,13,50,0.0,0
15438,240.42,247.31,1,1,1,1,1,1,1,1,1,1. Urbana,89.0,0.0,0.0,15,54,0.0,0
15439,260.23,272.33,1,0,1,1,1,1,1,1,1,1. Urbana,130.0,0.0,0.0,16,53,0.0,0
15440,244.75,249.71,1,1,0,1,0,0,1,1,1,1. Urbana,105.0,0.0,0.0,12,88,0.0,0
15441,225.17,230.59,1,1,1,1,1,0,1,1,1,1. Urbana,104.0,0.0,0.0,19,77,0.0,0
15442,302.15,291.57,1,0,0,1,0,1,1,1,0,1. Urbana,65.0,0.0,0.0,10,36,0.0,0
15443,269.45,276.92,1,0,1,1,1,0,1,1,1,1. Urbana,48.0,0.0,0.0,9,41,0.0,0
15444,263.15,276.64,1,0,1,1,1,1,1,1,0,1. Urbana,155.0,0.0,0.0,9,58,0.0,0
15445,267.82,265.77,1,0,1,1,1,1,1,1,0,1. Urbana,132.0,0.0,0.0,16,83,0.0,0
15446,232.63,246.38,1,0,0,1,1,1,1,1,1,1. Urbana,43.0,0.0,0.0,7,28,0.0,0
15447,243.28,228.71,1,0,1,1,0,1,1,1,1,1. Urbana,146.0,0.0,0.0,10,83,0.0,0
15448,263.44,258.85,1,1,1,1,1,1,1,1,0,1. Urbana,127.0,0.0,0.0,16,102,0.0,0
15449,319.33,307.8,1,0,1,1,0,1,1,1,0,1. Urbana,112.0,0.0,0.0,12,74,0.0,0
15450,254.55,245.73,0,0,1,1,0,0,1,1,0,2. Rural,45.0,0.0,0.0,7,42,0.0,1
15451,294.97,288.13,1,1,1,1,1,0,1,1,0,2. Rural,32.0,0.0,0.0,4,17,0.0,1
15452,245.18,246.36,1,0,0,1,0,1,1,1,0,1. Urbana,79.0,0.0,0.0,10,50,0.0,0
15453,259.19,263.15,0,0,1,1,0,1,1,1,0,1. Urbana,163.0,0.0,0.0,21,77,0.0,0
15454,250.89,250.15,1,0,1,1,1,0,1,1,1,1. Urbana,152.0,0.0,0.0,10,61,0.0,0
15455,253.81,248.69,1,0,1,1,1,1,1,1,1,1. Urbana,162.0,0.0,0.0,13,46,0.0,0
15456,245.24,239.47,1,0,0,1,1,1,0,1,0,2. Rural,101.0,0.0,0.0,7,60,0.0,1
15457,227.15,232.66,0,0,1,1,0,0,1,1,1,1. Urbana,58.0,0.0,0.0,11,40,0.0,0
15458,263.54,266.05,1,1,1,1,1,1,1,1,0,1. Urbana,178.0,0.0,0.0,22,139,0.0,0
15459,275.73,274.17,0,0,0,1,0,1,1,1,0,2. Rural,108.0,0.0,0.0,7,41,0.0,1
15460,289.71,296.85,1,0,1,1,1,1,1,1,0,1. Urbana,35.0,0.0,0.0,18,35,0.0,0
15461,258.2,267.95,1,1,1,1,0,1,1,1,1,1. Urbana,176.0,0.0,0.0,58,135,0.0,0
15462,271.73,277.19,1,1,1,1,1,1,1,1,1,1. Urbana,227.0,0.0,0.0,22,133,0.0,0
15463,232.85,228.76,1,1,1,1,1,1,1,1,0,1. Urbana,307.0,0.0,0.0,17,254,0.0,0
15464,263.52,267.87,1,0,0,1,0,1,1,1,1,1. Urbana,155.0,0.0,0.0,13,48,0.0,0
15465,261.65,269.11,1,0,0,1,1,0,1,1,1,1. Urbana,159.0,0.0,0.0,13,108,0.0,0
15466,234.0,237.6,1,0,1,1,0,1,1,1,0,2. Rural,144.0,0.0,0.0,10,64,0.0,1
15467,234.76,236.47,1,0,1,1,0,1,1,1,1,1. Urbana,154.0,0.0,0.0,16,107,0.0,0
15468,219.1,231.09,1,0,1,1,0,0,1,1,1,1. Urbana,73.0,0.0,0.0,10,61,0.0,0
15469,269.57,271.71,0,0,0,1,1,0,1,1,0,2. Rural,51.0,0.0,0.0,6,20,0.0,1
15470,328.92,311.61,1,1,1,1,1,1,1,1,0,1. Urbana,100.0,0.0,0.0,10,54,0.0,0
15471,255.21,263.79,1,0,0,1,1,1,1,1,1,1. Urbana,244.0,0.0,0.0,13,119,0.0,0
15472,276.91,284.55,0,0,0,1,0,0,1,1,0,1. Urbana,88.0,0.0,0.0,14,38,0.0,0
15473,259.14,256.67,1,0,0,1,0,1,1,1,1,1. Urbana,119.0,0.0,0.0,15,64,0.0,0
15474,255.33,263.68,1,0,0,1,0,1,1,1,1,1. Urbana,102.0,0.0,0.0,12,66,0.0,0
15475,247.31,254.83,1,0,0,1,0,1,1,1,1,1. Urbana,155.0,0.0,0.0,17,98,0.0,0
15476,334.75,318.47,1,1,1,1,1,1,1,1,1,1. Urbana,247.0,0.0,0.0,40,273,0.0,0
15477,249.2,259.63,0,0,1,1,0,1,1,1,0,2. Rural,113.0,0.0,0.0,12,72,0.0,1
15478,266.09,264.49,1,0,1,1,1,0,1,1,0,1. Urbana,213.0,0.0,0.0,18,108,0.0,0
15479,218.79,226.95,1,0,1,1,1,0,1,1,0,1. Urbana,79.0,0.0,0.0,1,83,0.0,0
15480,245.66,255.32,1,0,0,1,0,0,1,1,1,1. Urbana,85.0,0.0,0.0,2,72,0.0,0
15481,246.49,244.89,1,0,1,1,0,0,1,1,0,1. Urbana,35.0,0.0,0.0,11,26,0.0,0
15482,268.39,280.52,1,0,1,1,0,1,1,1,1,1. Urbana,120.0,0.0,0.0,9,62,0.0,0
15483,246.85,252.21,1,1,1,1,1,0,1,1,1,1. Urbana,235.0,0.0,0.0,29,326,0.0,0
15484,246.6,256.28,1,0,1,1,0,1,1,1,1,1. Urbana,167.0,0.0,0.0,13,80,0.0,0
15485,248.83,249.77,1,0,1,1,0,1,1,1,0,1. Urbana,76.0,0.0,0.0,9,56,0.0,0
15486,261.63,271.45,1,0,1,1,0,1,1,1,1,1. Urbana,74.0,0.0,0.0,10,37,0.0,0
15487,241.91,242.55,1,0,1,1,1,1,1,1,0,1. Urbana,95.0,0.0,0.0,10,62,0.0,0
15488,244.19,245.03,1,1,1,1,0,1,1,1,1,1. Urbana,107.0,0.0,0.0,17,62,0.0,0
15489,258.56,259.58,1,0,1,1,1,1,1,1,1,1. Urbana,190.0,0.0,0.0,15,51,0.0,0
15490,276.85,279.58,1,1,0,1,0,1,1,1,0,1. Urbana,104.0,0.0,0.0,12,65,0.0,0
15491,235.08,227.78,1,0,1,1,0,1,1,1,1,1. Urbana,104.0,0.0,0.0,12,82,0.0,0
15492,252.44,279.35,1,0,0,1,0,1,1,1,1,1. Urbana,41.0,0.0,0.0,6,32,0.0,0
15493,265.25,268.51,1,1,0,1,1,1,1,1,1,1. Urbana,219.0,0.0,0.0,17,128,0.0,0
15494,268.33,268.47,1,0,1,1,1,1,1,1,1,1. Urbana,228.0,0.0,0.0,18,119,0.0,0
15495,229.98,236.02,1,0,1,1,0,1,0,1,0,1. Urbana,88.0,0.0,0.0,13,56,0.0,0
15496,217.41,216.24,1,0,1,1,0,1,1,1,1,1. Urbana,85.0,0.0,0.0,10,52,0.0,0
15497,266.99,272.06,0,0,1,1,1,0,1,1,0,1. Urbana,42.0,0.0,0.0,6,21,0.0,0
15498,259.6,257.18,1,1,1,1,1,1,1,1,0,1. Urbana,91.0,0.0,0.0,13,34,0.0,0
15499,225.07,246.55,1,0,1,1,0,1,1,1,1,1. Urbana,41.0,0.0,0.0,13,44,0.0,0
15500,258.91,246.55,1,0,1,1,1,1,1,1,0,1. Urbana,132.0,0.0,0.0,15,141,0.0,0
15501,229.52,226.19,1,0,0,1,0,1,0,1,0,1. Urbana,60.0,0.0,0.0,18,78,0.0,0
15502,265.88,282.74,1,1,1,1,1,1,1,1,0,1. Urbana,168.0,0.0,0.0,13,150,0.0,0
15503,309.87,301.62,0,1,1,1,1,1,1,1,0,1. Urbana,80.0,0.0,0.0,19,53,0.0,0
15504,270.89,276.78,1,1,1,1,1,0,1,1,0,1. Urbana,120.0,0.0,0.0,10,36,0.0,0
15505,248.29,259.34,1,1,1,1,1,1,1,1,1,1. Urbana,104.0,0.0,0.0,13,42,0.0,0
15506,290.18,294.48,0,1,1,1,1,0,1,1,0,1. Urbana,56.0,0.0,0.0,13,33,0.0,0
15507,239.4,246.46,0,0,0,1,0,1,1,1,1,1. Urbana,96.0,0.0,0.0,9,57,0.0,0
15508,282.65,289.0,1,1,1,1,0,1,1,1,0,1. Urbana,179.0,0.0,0.0,16,96,0.0,0
15509,253.08,258.04,1,1,1,1,0,1,0,1,0,2. Rural,45.0,0.0,0.0,15,40,0.0,1
15510,234.37,242.25,1,1,1,1,1,0,1,1,1,1. Urbana,136.0,0.0,0.0,14,52,0.0,0
15511,248.59,253.29,0,1,1,1,0,1,1,1,0,1. Urbana,116.0,0.0,0.0,12,58,0.0,0
15512,277.92,282.06,1,1,1,1,1,1,0,1,0,1. Urbana,62.0,0.0,0.0,13,45,0.0,0
15513,255.15,247.04,1,0,1,1,1,1,1,1,1,1. Urbana,122.0,0.0,0.0,8,38,0.0,0
15514,262.77,272.89,0,0,1,1,0,1,1,1,1,1. Urbana,104.0,0.0,0.0,15,82,0.0,0
15515,232.2,226.03,1,0,1,1,0,1,0,1,1,1. Urbana,104.0,0.0,0.0,14,82,0.0,0
15516,237.41,266.03,0,0,1,1,0,0,0,1,0,1. Urbana,86.0,0.0,0.0,10,54,0.0,0
15517,261.37,275.28,1,0,1,1,0,1,1,1,1,1. Urbana,54.0,0.0,0.0,10,36,0.0,0
15518,256.59,268.61,0,1,0,1,0,1,1,1,0,1. Urbana,174.0,0.0,0.0,9,83,0.0,0
15519,244.45,258.06,1,0,1,1,1,0,1,1,0,1. Urbana,102.0,0.0,0.0,13,107,0.0,0
15520,233.37,245.24,1,0,1,1,1,1,1,1,0,1. Urbana,87.0,0.0,0.0,11,35,0.0,0
15521,260.3,243.21,0,0,0,1,0,0,1,1,0,1. Urbana,150.0,0.0,0.0,2,94,0.0,0
15522,266.25,267.04,1,0,1,1,1,1,1,1,0,1. Urbana,80.0,0.0,0.0,8,25,0.0,0
15523,262.05,279.67,1,0,1,1,1,0,1,1,0,1. Urbana,30.0,0.0,0.0,4,24,0.0,0
15524,279.85,288.34,1,1,1,1,1,1,1,1,0,1. Urbana,209.0,0.0,0.0,13,40,0.0,0
15525,267.49,277.26,1,1,1,1,0,1,0,1,0,1. Urbana,87.0,0.0,0.0,13,47,0.0,0
15526,250.17,265.48,0,1,1,1,0,1,1,1,0,1. Urbana,96.0,0.0,0.0,15,35,0.0,0
15527,249.83,237.7,0,0,1,1,0,1,0,1,0,1. Urbana,168.0,0.0,0.0,23,65,0.0,0
15528,257.17,254.55,1,1,1,1,0,1,1,1,0,1. Urbana,88.0,0.0,0.0,12,30,0.0,0
15529,242.95,242.8,0,1,1,1,1,1,0,1,0,1. Urbana,160.0,0.0,0.0,2,33,0.0,0
15530,234.41,232.41,0,1,1,1,1,1,1,1,0,1. Urbana,166.0,0.0,0.0,24,36,0.0,0
15531,240.43,260.05,1,1,1,1,1,0,1,1,0,1. Urbana,97.0,0.0,0.0,25,85,0.0,0
15532,247.48,247.87,0,1,1,1,1,0,0,1,0,1. Urbana,96.0,0.0,0.0,12,30,0.0,0
15533,254.39,256.38,0,1,1,1,1,0,0,1,0,1. Urbana,161.0,0.0,0.0,21,49,0.0,0
15534,257.82,257.4,1,0,0,1,0,1,1,1,0,1. Urbana,64.0,0.0,0.0,8,54,0.0,0
15535,258.39,262.7,1,1,1,1,1,1,1,1,0,1. Urbana,164.0,0.0,0.0,2,83,0.0,0
15536,240.02,248.93,1,1,1,1,0,1,1,1,0,1. Urbana,116.0,0.0,0.0,12,84,0.0,0
15537,253.92,255.12,1,1,1,1,1,1,1,1,1,1. Urbana,184.0,0.0,0.0,13,53,0.0,0
15538,271.02,259.18,1,0,1,1,0,1,1,1,1,1. Urbana,134.0,0.0,0.0,13,40,0.0,0
15539,262.82,273.11,1,0,1,1,0,1,1,1,1,1. Urbana,160.0,0.0,0.0,15,118,0.0,0
15540,236.07,250.52,0,0,1,1,0,1,1,1,1,1. Urbana,146.0,0.0,0.0,13,96,0.0,0
15541,234.55,218.09,1,0,1,1,0,1,0,1,1,1. Urbana,41.0,0.0,0.0,13,45,0.0,0
15542,267.19,272.1,1,1,1,1,0,1,1,1,0,1. Urbana,168.0,0.0,0.0,15,112,0.0,0
15543,256.09,248.86,1,1,1,1,1,1,1,1,0,1. Urbana,221.0,0.0,0.0,13,94,0.0,0
15544,268.59,270.34,0,0,1,1,0,0,1,1,0,1. Urbana,116.0,0.0,0.0,11,86,0.0,0
15545,236.88,250.27,1,0,1,1,1,1,1,1,1,1. Urbana,102.0,0.0,0.0,12,92,0.0,0
15546,247.67,252.99,1,1,1,1,0,1,1,1,1,1. Urbana,89.0,0.0,0.0,13,48,0.0,0
15547,268.12,267.68,0,0,1,1,0,0,0,1,0,1. Urbana,54.0,0.0,0.0,9,46,0.0,0
15548,230.62,235.68,1,0,1,1,1,1,0,1,1,1. Urbana,150.0,0.0,0.0,21,102,0.0,0
15549,273.97,278.32,1,1,1,1,0,1,1,1,0,1. Urbana,126.0,0.0,0.0,22,44,0.0,0
15550,227.89,233.97,1,0,1,1,0,1,1,1,1,1. Urbana,237.0,0.0,0.0,63,132,0.0,0
15551,248.9,248.51,1,0,1,1,0,1,1,1,0,1. Urbana,64.0,0.0,0.0,16,90,0.0,0
15552,241.41,253.34,1,0,1,1,0,1,1,1,0,1. Urbana,104.0,0.0,0.0,10,55,0.0,0
15553,239.02,243.33,1,0,1,1,0,1,1,1,0,1. Urbana,136.0,0.0,0.0,17,140,0.0,0
15554,235.89,261.2,1,0,1,1,0,1,1,1,1,1. Urbana,65.0,0.0,0.0,15,45,0.0,0
15555,245.17,241.98,1,0,1,1,0,1,1,1,0,1. Urbana,88.0,0.0,0.0,25,104,0.0,0
15556,245.05,250.16,1,0,1,1,0,1,1,1,0,1. Urbana,82.0,0.0,0.0,19,112,0.0,0
15557,247.93,253.85,1,0,1,1,0,1,0,1,0,1. Urbana,147.0,0.0,0.0,16,118,0.0,0
15558,241.81,235.0,1,0,1,1,0,1,1,1,1,1. Urbana,46.0,0.0,0.0,15,63,0.0,0
15559,239.41,240.14,1,0,1,1,0,1,1,1,1,1. Urbana,104.0,0.0,0.0,23,88,0.0,0
15560,251.22,266.11,1,1,1,1,0,1,1,1,0,1. Urbana,109.0,0.0,0.0,20,101,0.0,0
15561,266.93,274.82,1,0,0,1,0,1,1,1,0,1. Urbana,70.0,0.0,0.0,10,20,0.0,0
15562,265.11,275.42,1,0,1,1,1,1,0,1,0,1. Urbana,142.0,0.0,0.0,19,71,0.0,0
15563,259.49,251.67,1,1,1,1,1,1,1,1,1,1. Urbana,152.0,0.0,0.0,20,130,0.0,0
15564,255.74,255.05,1,0,1,1,1,0,1,1,1,1. Urbana,95.0,0.0,0.0,16,61,0.0,0
15565,281.84,272.79,1,0,1,1,0,1,1,1,0,1. Urbana,89.0,0.0,0.0,10,45,0.0,0
15566,259.26,266.61,1,0,1,1,1,1,1,1,1,1. Urbana,30.0,0.0,0.0,18,54,0.0,0
15567,249.78,261.2,1,1,1,1,0,1,1,1,1,1. Urbana,111.0,0.0,0.0,18,120,0.0,0
15568,255.38,257.97,1,1,1,1,0,1,1,1,0,1. Urbana,110.0,0.0,0.0,16,65,0.0,0
15569,259.69,255.03,1,1,1,1,1,0,1,1,1,1. Urbana,51.0,0.0,0.0,14,57,0.0,0
15570,237.75,240.68,1,1,1,1,0,1,1,1,1,1. Urbana,110.0,0.0,0.0,16,90,0.0,0
15571,250.2,245.0,1,1,1,1,0,1,1,1,1,1. Urbana,100.0,0.0,0.0,36,112,0.0,0
15572,251.48,250.3,1,0,1,1,1,0,1,1,1,1. Urbana,152.0,0.0,0.0,19,91,0.0,0
15573,262.38,260.11,1,0,1,1,1,1,1,1,0,1. Urbana,80.0,0.0,0.0,10,98,0.0,0
15574,239.66,250.26,1,0,1,1,0,1,1,1,1,1. Urbana,55.0,0.0,0.0,22,52,0.0,0
15575,289.54,286.99,0,1,1,1,0,1,1,1,0,1. Urbana,78.0,0.0,0.0,21,43,0.0,0
15576,249.43,243.02,1,1,1,1,0,1,1,1,1,1. Urbana,96.0,0.0,0.0,15,71,0.0,0
15577,254.44,260.07,1,0,1,1,0,1,1,1,1,1. Urbana,83.0,0.0,0.0,20,130,0.0,0
15578,221.99,240.15,1,0,1,1,0,1,1,1,1,1. Urbana,88.0,0.0,0.0,32,84,0.0,0
15579,250.73,261.98,1,1,1,1,0,1,1,1,1,1. Urbana,63.0,0.0,0.0,18,75,0.0,0
15580,244.0,254.49,1,0,1,1,1,0,1,1,0,1. Urbana,105.0,0.0,0.0,11,45,0.0,0
15581,239.26,244.34,1,0,1,1,0,1,0,1,1,1. Urbana,104.0,0.0,0.0,13,88,0.0,0
15582,242.87,256.14,1,0,1,1,0,1,1,1,1,1. Urbana,120.0,0.0,0.0,11,85,0.0,0
15583,265.54,274.45,1,0,1,1,0,1,0,1,0,1. Urbana,120.0,0.0,0.0,15,136,0.0,0
15584,267.64,288.22,1,1,1,1,0,1,1,1,1,1. Urbana,96.0,0.0,0.0,16,78,0.0,0
15585,259.82,272.51,1,0,1,1,0,1,1,1,1,1. Urbana,104.0,0.0,0.0,23,127,0.0,0
15586,246.0,245.18,1,0,1,1,0,1,1,1,1,1. Urbana,137.0,0.0,0.0,17,98,0.0,0
15587,249.99,262.43,1,0,1,1,0,1,1,1,0,1. Urbana,96.0,0.0,0.0,12,60,0.0,0
15588,272.15,267.97,1,1,1,1,0,1,1,1,1,1. Urbana,96.0,0.0,0.0,12,52,0.0,0
15589,230.17,235.16,1,0,1,1,0,1,1,1,1,1. Urbana,112.0,0.0,0.0,50,136,0.0,0
15590,246.3,255.58,1,0,1,1,0,1,0,1,1,1. Urbana,110.0,0.0,0.0,14,76,0.0,0
15591,255.71,252.06,1,0,1,1,0,1,1,1,0,1. Urbana,87.0,0.0,0.0,16,38,0.0,0
15592,253.73,251.06,1,1,1,1,1,1,1,1,0,1. Urbana,70.0,0.0,0.0,19,42,0.0,0
15593,256.3,272.98,1,1,1,1,1,1,1,1,0,1. Urbana,93.0,0.0,0.0,12,52,0.0,0
15594,263.94,258.09,0,0,1,1,0,1,0,1,0,1. Urbana,125.0,0.0,0.0,12,48,0.0,0
15595,278.45,278.87,1,1,1,1,0,1,1,1,0,1. Urbana,115.0,0.0,0.0,19,103,0.0,0
15596,272.8,275.34,1,0,1,1,0,1,0,1,0,1. Urbana,85.0,0.0,0.0,13,81,0.0,0
15597,265.93,263.99,1,1,1,1,0,1,1,1,1,1. Urbana,176.0,0.0,0.0,23,86,0.0,0
15598,249.85,254.24,1,0,1,1,1,0,1,1,0,1. Urbana,125.0,0.0,0.0,17,104,0.0,0
15599,259.41,268.14,1,1,1,1,0,1,1,1,0,1. Urbana,88.0,0.0,0.0,14,38,0.0,0
15600,273.57,264.2,1,0,1,1,0,1,1,1,0,1. Urbana,41.0,0.0,0.0,14,47,0.0,0
15601,246.49,251.49,0,0,1,0,0,1,0,1,0,1. Urbana,120.0,0.0,0.0,17,82,0.0,0
15602,244.18,264.89,1,0,1,1,0,1,1,1,1,1. Urbana,150.0,0.0,0.0,28,152,0.0,0
15603,282.78,290.9,1,0,1,1,0,1,1,1,0,1. Urbana,67.0,0.0,0.0,10,28,0.0,0
15604,245.93,259.29,1,1,1,1,0,1,1,1,0,1. Urbana,62.0,0.0,0.0,24,105,0.0,0
15605,258.7,277.06,0,0,1,1,0,1,1,1,0,1. Urbana,97.0,0.0,0.0,15,66,0.0,0
15606,269.33,274.99,1,1,1,1,1,1,1,1,1,1. Urbana,104.0,0.0,0.0,15,106,0.0,0
15607,267.92,270.36,1,1,1,1,0,1,1,1,0,1. Urbana,94.0,0.0,0.0,14,31,0.0,0
15608,239.26,243.93,1,0,1,1,0,1,1,1,1,1. Urbana,86.0,0.0,0.0,12,70,0.0,0
15609,251.87,252.69,1,1,1,1,0,1,1,1,0,1. Urbana,56.0,0.0,0.0,11,59,0.0,0
15610,254.95,267.85,1,1,1,1,1,0,1,1,1,1. Urbana,160.0,0.0,0.0,25,116,0.0,0
15611,246.0,256.45,1,1,1,1,0,1,1,1,1,1. Urbana,71.0,0.0,0.0,17,69,0.0,0
15612,254.64,258.94,1,0,1,1,0,1,1,1,0,1. Urbana,159.0,0.0,0.0,12,70,0.0,0
15613,253.75,256.02,1,1,1,1,1,0,1,1,0,1. Urbana,63.0,0.0,0.0,12,46,0.0,0
15614,279.76,274.02,1,1,1,1,1,1,1,1,0,1. Urbana,126.0,0.0,0.0,16,101,0.0,0
15615,262.39,264.95,1,1,1,1,0,1,1,1,1,1. Urbana,136.0,0.0,0.0,17,92,0.0,0
15616,271.37,267.43,1,0,1,1,1,0,1,1,0,1. Urbana,64.0,0.0,0.0,11,62,0.0,0
15617,252.83,255.8,1,1,1,1,1,1,1,1,1,1. Urbana,158.0,0.0,0.0,18,128,0.0,0
15618,240.19,244.65,1,0,1,1,0,1,1,1,1,1. Urbana,184.0,0.0,0.0,30,155,0.0,0
15619,259.09,263.22,0,0,1,1,0,1,0,1,0,1. Urbana,125.0,0.0,0.0,13,71,0.0,0
15620,258.32,255.67,1,1,1,1,1,1,1,1,0,1. Urbana,56.0,0.0,0.0,16,50,0.0,0
15621,231.2,247.56,1,0,1,1,1,1,1,1,0,1. Urbana,64.0,0.0,0.0,13,32,0.0,0
15622,257.06,262.13,0,0,1,1,0,0,1,1,0,1. Urbana,64.0,0.0,0.0,13,71,0.0,0
15623,245.05,255.26,1,0,1,1,0,1,1,1,0,1. Urbana,88.0,0.0,0.0,24,75,0.0,0
15624,262.06,264.87,1,0,1,1,0,1,1,1,1,1. Urbana,176.0,0.0,0.0,11,46,0.0,0
15625,237.53,249.3,1,0,1,1,0,1,0,1,0,1. Urbana,67.0,0.0,0.0,11,94,0.0,0
15626,249.08,255.53,0,0,1,1,0,1,0,1,0,1. Urbana,104.0,0.0,0.0,40,83,0.0,0
15627,241.82,239.15,1,0,0,1,0,1,1,1,1,1. Urbana,91.0,0.0,0.0,13,94,0.0,0
15628,251.29,250.02,1,0,0,1,0,1,0,1,0,1. Urbana,88.0,0.0,0.0,18,94,0.0,0
15629,259.04,269.95,0,0,1,1,0,1,1,1,1,1. Urbana,117.0,0.0,0.0,12,60,0.0,0
15630,250.06,252.21,1,0,1,1,0,1,1,1,1,1. Urbana,201.0,0.0,0.0,18,100,0.0,0
15631,242.44,243.29,0,0,1,1,0,1,1,1,1,1. Urbana,118.0,0.0,0.0,8,48,0.0,0
15632,263.56,259.14,1,0,1,1,0,1,1,1,1,1. Urbana,135.0,0.0,0.0,18,142,0.0,0
15633,261.96,262.94,1,0,1,1,0,1,0,1,0,1. Urbana,136.0,0.0,0.0,17,119,0.0,0
15634,244.0,254.24,1,0,1,1,0,1,1,0,1,1. Urbana,144.0,0.0,0.0,22,135,0.0,0
15635,258.35,269.02,1,0,1,1,0,0,1,1,0,1. Urbana,86.0,0.0,0.0,36,80,0.0,0
15636,237.74,242.33,1,0,1,1,0,1,1,1,1,1. Urbana,47.0,0.0,0.0,14,86,0.0,0
15637,236.71,254.65,1,0,1,1,0,0,1,1,0,1. Urbana,40.0,0.0,0.0,19,78,0.0,0
15638,252.28,258.32,1,0,1,1,0,0,1,1,1,1. Urbana,120.0,0.0,0.0,18,80,0.0,0
15639,250.18,247.21,1,1,1,1,0,1,1,1,0,1. Urbana,124.0,0.0,0.0,45,110,0.0,0
15640,249.27,254.25,1,0,1,1,0,0,1,1,1,1. Urbana,108.0,0.0,0.0,16,94,0.0,0
15641,253.17,259.72,0,0,1,1,0,1,1,1,0,1. Urbana,78.0,0.0,0.0,10,71,0.0,0
15642,238.04,241.29,1,0,1,1,0,1,1,1,0,1. Urbana,71.0,0.0,0.0,14,71,0.0,0
15643,245.85,257.27,1,0,1,1,0,1,1,1,1,1. Urbana,176.0,0.0,0.0,50,111,0.0,0
15644,221.66,222.28,1,0,1,1,1,1,0,1,0,1. Urbana,56.0,0.0,0.0,12,93,0.0,0
15645,228.44,234.67,1,0,1,1,0,1,1,1,1,1. Urbana,88.0,0.0,0.0,10,83,0.0,0
15646,262.41,264.9,1,0,1,1,0,0,1,1,0,1. Urbana,107.0,0.0,0.0,50,107,0.0,0
15647,252.98,252.45,1,1,1,1,1,0,1,1,0,1. Urbana,80.0,0.0,0.0,10,45,0.0,0
15648,299.91,297.4,1,1,1,1,0,1,1,1,0,1. Urbana,117.0,0.0,0.0,11,34,0.0,0
15649,283.94,281.45,1,1,1,1,0,1,1,1,0,1. Urbana,80.0,0.0,0.0,10,30,0.0,0
15650,259.99,275.31,1,0,1,1,0,1,1,1,1,1. Urbana,80.0,0.0,0.0,15,52,0.0,0
15651,261.52,267.61,1,0,1,1,0,1,0,1,0,1. Urbana,65.0,0.0,0.0,23,100,0.0,0
15652,260.61,261.23,1,0,1,1,0,1,1,1,0,1. Urbana,232.0,0.0,0.0,25,79,0.0,0
