"UF","nome","codmun","ano","mes","populacao","pib_capita","nascimentos","mortes","taxa_isolamento"
"SP","Águas de Santa Bárbara",350055,2020,3,6109,27620.94,12,3,0.414013982122477
"SP","Águas de Santa Bárbara",350055,2020,4,6109,27620.94,6,4,0.466199711792634
"SP","Águas de Santa Bárbara",350055,2020,5,6109,27620.94,9,3,0.448817544747207
"SP","Águas de São Pedro",350060,2020,2,3521,40220.9,8,3,0.285225310794901
"SP","Águas de São Pedro",350060,2020,3,3521,40220.9,4,2,0.411874593933548
"SP","Águas de São Pedro",350060,2020,4,3521,40220.9,3,2,0.523679832883359
"SP","Águas de São Pedro",350060,2020,5,3521,40220.9,2,2,0.471394995962706
"SP","Agudos",350070,2020,2,37401,59513.01,64,20,0.30138177499537
"SP","Agudos",350070,2020,3,37401,59513.01,89,19,0.375326287909715
"SP","Agudos",350070,2020,4,37401,59513.01,33,24,0.428069335319837
"SP","Agudos",350070,2020,5,37401,59513.01,53,22,0.392999198184968
"SP","Alambari",350075,2020,2,6129,16981.63,8,0,0.310065461504422
"SP","Alambari",350075,2020,3,6129,16981.63,5,5,0.422607172237107
"SP","Alambari",350075,2020,4,6129,16981.63,6,4,0.461839790456766
"SP","Alambari",350075,2020,5,6129,16981.63,11,2,0.405415763316388
"SP","Alfredo Marcondes",350080,2020,2,4184,20104.35,8,2,0.293834121563739
"SP","Alfredo Marcondes",350080,2020,3,4184,20104.35,8,4,0.374870388097527
"SP","Alfredo Marcondes",350080,2020,4,4184,20104.35,5,6,0.400805741246294
"SP","Alfredo Marcondes",350080,2020,5,4184,20104.35,9,2,0.399111084836391
"SP","Altair",350090,2020,2,4186,25842.48,8,0,0.305794130833296
"SP","Altair",350090,2020,3,4186,25842.48,1,3,0.37926174255205
"SP","Altair",350090,2020,4,4186,25842.48,3,2,0.391160910733788
"SP","Altair",350090,2020,5,4186,25842.48,1,2,0.398116781673797
"SP","Altinópolis",350100,2020,2,16203,30792.08,18,7,0.301358686417736
"SP","Altinópolis",350100,2020,3,16203,30792.08,23,9,0.375012759999679
"SP","Altinópolis",350100,2020,4,16203,30792.08,13,13,0.407224417250085
"SP","Altinópolis",350100,2020,5,16203,30792.08,22,8,0.380608281423269
"SP","Alumínio",350115,2020,2,18767,113887.93,25,6,0.317915507807581
"SP","Alumínio",350115,2020,3,18767,113887.93,46,8,0.406057270781013
"SP","Alumínio",350115,2020,4,18767,113887.93,20,9,0.474214544498362
"SP","Alumínio",350115,2020,5,18767,113887.93,18,8,0.436420391161825
"SP","Álvares Machado",350130,2020,2,24998,21374.06,47,19,0.28825292757747
"SP","Álvares Machado",350130,2020,3,24998,21374.06,40,13,0.383849551138077
"SP","Álvares Machado",350130,2020,4,24998,21374.06,47,19,0.434002044777181
"SP","Álvares Machado",350130,2020,5,24998,21374.06,22,20,0.405369614359149
"SP","Americana",350160,2020,2,242018,47793.48,362,127,0.280081638192556
"SP","Americana",350160,2020,3,242018,47793.48,365,142,0.381406317483989
"SP","Americana",350160,2020,4,242018,47793.48,207,107,0.451075208243716
"SP","Americana",350160,2020,5,242018,47793.48,220,125,0.405261210966345
"SP","Américo Brasiliense",350170,2020,2,41032,24008.7,59,19,0.313063936216966
"SP","Américo Brasiliense",350170,2020,3,41032,24008.7,42,18,0.387855358628848
